token,token_URIs,passage_URIs,SENTENCE,synset_URIs
adit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen08.BPN_t_0003634,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_8/Versus_544,"Haec ubi dicta dedit, solio se tollit ab alto et primum Herculeis sopitas ignibus aras excitat hesternumque larem parvosque penatis laetus adit",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01853188-v
obit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen08.BPN_t_0003694,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_8/Versus_553,"ducunt exsortem Aeneae, quem fulva leonis pellis obit totum, praefulgens unguibus aureis",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00048350-v
exierat,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen08.BPN_t_0003914,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_8/Versus_585,"Iamque adeo exierat portis equitatus apertis, Aeneas inter primos et fidus Achates, inde alii Troiae proceres, ipse agmine Pallas in medio chlamyde et pictis conspectus in armis",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02019450-v
innaret,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen08.BPN_t_0004358,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_8/Versus_651,"Illum indignanti similem similemque minanti aspiceres, pontem auderet quia vellere Cocles et fluvium vinclis innaret Cloelia ruptis",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01964770-v
innare,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen08.BPN_t_0004621,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_8/Versus_691,"pelago credas innare revolsas Cycladas aut montis concurrere montibus altos, tanta mole viri turritis puppibus instant",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01908286-v
concurrere,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen08.BPN_t_0004626,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_8/Versus_692,"pelago credas innare revolsas Cycladas aut montis concurrere montibus altos, tanta mole viri turritis puppibus instant",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01563925-v
transcurrere,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen09.BPN_t_0000744,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_9/Versus_111,Hic primum nova lux oculis offulsit et ingens visus ab Aurora caelum transcurrere nimbus Idaeique chori,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00460453-v
succurre,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen09.BPN_t_0001967,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_9/Versus_290,"nox et tua testis dextera, quod nequeam lacrumas perferre parentis at tu, oro, solare inopem et succurre relictae",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02554407-v
Egressi,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen09.BPN_t_0002121,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_9/Versus_314,"Egressi superant fossas noctisque per umbram castra inimica petunt, multis tamen ante futuri exitio",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02013448-v
adgreditur,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen09.BPN_t_0002205,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_9/Versus_325,"Sic memorat vocemque premit; simul ense superbum Rhamnetem adgreditur, qui forte tapetibus altis exstructus toto proflabat pectore somnum",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01122487-v
subit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen09.BPN_t_0002342,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_9/Versus_344,"nec minor Euryali caedes; incensus et ipse perfurit ac multam in medio sine nomine plebem, Fadumque Herbesumque subit Rhoetumque Abarimque, ignaros, Rhoetum vigilantem et cuncta videntem, sed magnum metuens se post cratera tegebat",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01122487-v
subibant,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen09.BPN_t_0002526,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_9/Versus_371,"Iamque propinquabant castris murosque subibant, cum procul hos laevo flectentis limite cernunt et galea Euryalum sublustri noctis in umbra prodidit immemorem radiisque adversa refulsit",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01853188-v
abit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen09.BPN_t_0002627,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_9/Versus_386,"Nisus abit, iamque imprudens evaserat hostis atque locos, qui post Albae de nomine dicti Albani, tum rex stabula alta Latinus habebat, ut stetit et frustra absentem respexit amicum",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01852660-v
peruenit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen09.BPN_t_0002697,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_9/Versus_396,"Nec longum in medio tempus, cum clamor ad auris pervenit ac videt Euryalum, quem iam manus omnis fraude loci et noctis, subito turbante tumultu, oppressum rapit et conantem plurima frustra",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02024442-v
succurre,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen09.BPN_t_0002757,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_9/Versus_404,"Tu, dea, tu praesens nostro succurre labori, astrorum decus et nemorum Latonia custos",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02554407-v
transit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen09.BPN_t_0002823,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_9/Versus_413,hasta volans noctis diverberat umbras et venit aversi in tergum Sulmonis ibique frangitur ac fisso transit praecordia ligno,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01444129-v
Euolat,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen09.BPN_t_0003246,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_9/Versus_477,"Evolat infelix et femineo ululatu, scissa comam, muros amens atque agmina cursu prima petit, non illa virum, non illa pericli telorumque memor",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02065423-v
subeuntem,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen09.BPN_t_0003877,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_9/Versus_570,"Ilioneus saxo atque ingenti fragmine montis Lucetium portae subeuntem ignisque ferentem, Emathiona Liger, Corynaeum sternit Asilas, hic iaculo bonus, hic longe fallente sagitta, Ortygium Caeneus, victorem Caenea Turnus, Turnus Ityn Cloniumque, Dioxippum Promolumque et Sagarim et summis stantem pro turribus Idan, Privernum Capys",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02009962-v
effugit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen09.BPN_t_0004284,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_9/Versus_632,effugit horrendum stridens adducta sagitta perque caput Remuli venit et cava tempora ferro traicit,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02059573-v
procurrere,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen09.BPN_t_0004674,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_9/Versus_690,et iam collecti Troes glomerantur eodem et conferre manum et procurrere longius audent,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02065423-v
abit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen09.BPN_t_0004738,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_9/Versus_700,volat Itala cornus aëra per tenerum stomachoque infixa sub altum pectus abit,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01839438-v
conueniunt,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen09.BPN_t_0004876,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_9/Versus_720,"Undique conveniunt, quoniam data copia pugnae bellatorque animo deus incidit",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02433771-v
exire,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen09.BPN_t_0005002,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_9/Versus_739,nulla hinc exire potestas,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02019450-v
inuentum,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen09.BPN_t_0005019,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_9/Versus_742,hic etiam inventum Priamo narrabis Achillem,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02253273-v
effugies,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen09.BPN_t_0005055,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_9/Versus_748,"At non hoc telum, mea quod vi dextera versat, effugies",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00813037-v
subisset,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen09.BPN_t_0005123,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_9/Versus_757,"et si continuo victorem ea cura subisset, rumpere claustra manu sociosque immittere portis, ultimus ille dies bello gentique fuisset",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00725311-v
conueniunt,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen09.BPN_t_0005260,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_9/Versus_779,"Tandem ductores audita caede suorum conveniunt Teucri, Mnestheus acerque Serestus, palantisque vident socios hostemque receptum",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02433771-v
coit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen09.BPN_t_0005419,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_9/Versus_801,"sed manus e castris propere coit omnis in unum, nec contra vires audet Saturnia Iuno sufficere, aëriam caelo nam Iuppiter Irim demisit germanae haud mollia iussa ferentem, ni Turnus cedat Teucrorum moenibus altis",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02433771-v
concurrere,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen10.BPN_t_0000048,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_10/Versus_8,Abnueram bello Italiam concurrere Teucris,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01092746-v
Adueniet,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen10.BPN_t_0000066,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_10/Versus_11,"Adveniet iustum pugnae, ne arcessite, tempus, cum fera Karthago Romanis arcibus olim exitium magnum atque Alpes immittet apertas",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00342572-v
inuenient,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen10.BPN_t_0000758,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_10/Versus_113,Fata viam invenient,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02218118-v
ingressus,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen10.BPN_t_0000989,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_10/Versus_148,"Namque ut ab Euandro castris ingressus Etruscis regem adit et regi memorat nomenque genusque, quidve petat quidve ipse ferat, Mezentius arma quae sibi conciliet, violentaque pectora Turni edocet, humanis quae sit fiducia rebus admonet immiscetque preces",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02020375-v
adit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen10.BPN_t_0000992,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_10/Versus_149,"Namque ut ab Euandro castris ingressus Etruscis regem adit et regi memorat nomenque genusque, quidve petat quidve ipse ferat, Mezentius arma quae sibi conciliet, violentaque pectora Turni edocet, humanis quae sit fiducia rebus admonet immiscetque preces",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02009962-v
occurrit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen10.BPN_t_0001470,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_10/Versus_220,Atque illi medio in spatio chorus ecce suarum occurrit comitum,
innabant,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen10.BPN_t_0001485,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_10/Versus_222,"nymphae, quas alma Cybebe numen habere maris nymphasque e navibus esse iusserat, innabant pariter fluctusque secabant, quot prius aeratae steterant ad litora prorae",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01964770-v
tranant,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen10.BPN_t_0001789,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_10/Versus_265,quales sub nubibus atris Strymoniae dant signa grues atque aethera tranant cum sonitu fugiuntque notos clamore secundo,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01944262-v
occurramus,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen10.BPN_t_0001897,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_10/Versus_282,"Ultro occurramus ad undam, dum trepidi egressisque labant vestigia prima",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02065423-v
egressisque,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen10.BPN_t_0001902,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_10/Versus_283,"Ultro occurramus ad undam, dum trepidi egressisque labant vestigia prima",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02019914-v
subit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen10.BPN_t_0002262,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_10/Versus_338,Huic frater subit Alcanor fratremque ruentem sustentat dextra,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02554407-v
aduenit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen10.BPN_t_0002313,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_10/Versus_346,Hic Curibus fidens primaevo corpore Clausus advenit et rigida Dryopem ferit eminus hasta sub mentum graviter pressa pariterque loquentis vocem animamque rapit traiecto gutture,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02009962-v
Accurrit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen10.BPN_t_0002363,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_10/Versus_352,"Accurrit Halaesus Auruncaeque manus, subit et Neptunia proles, insignis Messapus equis",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02065423-v
subit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen10.BPN_t_0002368,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_10/Versus_353,"Accurrit Halaesus Auruncaeque manus, subit et Neptunia proles, insignis Messapus equis",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02009962-v
concurrunt,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen10.BPN_t_0002420,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_10/Versus_361,haud aliter Troianae acies aciesque Latinae concurrunt,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01563925-v
subit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen10.BPN_t_0002495,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_10/Versus_371,"Per vos et fortia facta, per ducis Evandri nomen devictaque bella Opemque meam, patriae quae nunc subit aemula laudi, fidite ne pedibus",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02629812-v
coit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen10.BPN_t_0002758,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_10/Versus_410,"ille sedens victor flammas despectat ovantis: non aliter socium virtus coit omnis in unum teque iuvat, Palla",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01384203-v
concurrunt,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen10.BPN_t_0002899,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_10/Versus_431,Agmina concurrunt ducibusque et viribus aequis,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01563925-v
concurrere,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen10.BPN_t_0002937,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_10/Versus_436,Ipsos concurrere passus haud tamen inter se magni regnator Olympi,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01094777-v
coit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen10.BPN_t_0003048,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_10/Versus_452,Frigidus Arcadibus coit in praecordia sanguis,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01838672-v
aduolat,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen10.BPN_t_0003074,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_10/Versus_456,"utque leo, specula cum vidit ab alta stare procul campis meditantem in proelia taurum, advolat",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02065423-v
adisti,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen10.BPN_t_0003111,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_10/Versus_460,"Per patris hospitium et mensas, quas advena adisti, te precor, Alcide, coeptis ingentibus adsis",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02009962-v
peruenit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen10.BPN_t_0003191,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_10/Versus_472,"Etiam sua Turnum fata vocant, metasque dati pervenit ad aevi",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00543200-v
obeat,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen10.BPN_t_0003266,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_10/Versus_483,"at clipeum, tot ferri terga, tot aeris, quem pellis totiens obeat circumdata tauri, vibranti cuspis medium transverberat ictu loricaeque moras et pectus perforat ingens",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01210571-v
aduolat,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen10.BPN_t_0003449,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_10/Versus_511,"Nec iam fama mali tanti, sed certior auctor advolat Aeneae, tenui discrimine leti esse suos, versis tempus succurrere Teucris",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02065423-v
succurrere,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen10.BPN_t_0003458,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_10/Versus_512,"Nec iam fama mali tanti, sed certior auctor advolat Aeneae, tenui discrimine leti esse suos, versis tempus succurrere Teucris",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02554407-v
adiit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen10.BPN_t_0003490,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_10/Versus_517,"Pallas, Euander, in ipsis omnia sunt oculis, mensae, quas advena primas tunc adiit, dextraeque datae",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02009962-v
subit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen10.BPN_t_0003523,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_10/Versus_522,"Ille astu subit ac tremibunda supervolat hasta, et genua amplectens effatur talia supplex",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02067916-v
congressus,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen10.BPN_t_0003643,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_10/Versus_540,Quem congressus agit campo lapsumque superstans immolat ingentique umbra tegit,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01092746-v
subit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen10.BPN_t_0003961,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_10/Versus_588,"Lucagus ut pronus pendens in verbera telo admonuit biiugos, proiecto dum pede laevo aptet se pugnae, subit oras hasta per imas fulgentis clipei, tum laevum perforat inguen",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02009962-v
pereat,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen10.BPN_t_0004154,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_10/Versus_617,Nunc pereat Teucrisque pio det sanguine poenas,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00359085-v
abii,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen10.BPN_t_0004527,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_10/Versus_670,Unde abii?,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02013448-v
Concurrunt,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen10.BPN_t_0004683,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_10/Versus_691,"Concurrunt Tyrrhenae acies atque omnibus uni, uni odiisque viro telisque frequentibus instant",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02065423-v
concurrere,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen10.BPN_t_0004857,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_10/Versus_715,"haud aliter, iustae quibus est Mezentius irae, non ulli est animus stricto concurrere ferro",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01094777-v
occurrit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/Vergilius_Aeneis_VerAen10.BPN_t_0004977,http://lila-erc.eu/data/corpora/Lasla/id/corpus/VergiliusAeneis/CiteStructure/Liber_10/Versus_734,"obvius adversoque occurrit seque viro vir contulit, haud furto melior, sed fortibus armis",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01124145-v
